site_event_id,event_id,Year,event_start_date,event_end_date,event_name,division,Tier,Player,PDGA,player_rating,tournament_total_strokes,Total,Place,Wins,Top 3s,Top 10s,Top 20s,Aces,Albatrosses,Eagles,Birdies,Pars,Bogeys+,TotalPoints,MajorMultiplierUsed,Rounds,HolesCounted
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Austen Bates,130724,1027,265,3,T90,0,0,0,0,0,0,0,20,36,16,8.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Frank Smith,99092,1012,265,3,T90,0,0,0,0,0,0,0,18,37,17,2.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Hjalmar Fredriksson,116137,1018,265,3,T90,0,0,0,0,0,0,0,20,33,19,2.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Sylus Williams,131330,1013,265,3,T90,0,0,0,0,0,0,0,17,38,17,0.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Chris Clemons,50401,1017,266,4,T94,0,0,0,0,0,0,0,12,44,16,-8.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Emmanuel Torres,68986,1023,266,4,T94,0,0,0,0,0,0,0,17,39,16,2.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Evan Walker,190731,1028,266,4,T94,0,0,0,0,0,0,0,18,40,14,8.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Jacky Chen,128836,1019,266,4,T94,0,0,0,0,0,0,0,16,42,14,4.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Matthew Alexander,138103,1006,266,4,T94,0,0,0,0,0,0,0,13,47,12,2.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Benjamin Callaway,39015,1018,267,5,T99,0,0,0,0,0,0,0,23,27,22,2.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Caleb Bruce,101944,1006,267,5,T99,0,0,0,0,0,0,0,18,37,17,2.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Gavin Phillips,119504,1018,267,5,T99,0,0,0,0,0,0,0,20,35,17,6.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Harper Thompson,60259,1025,267,5,T99,0,0,0,0,0,0,0,16,39,17,-2.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Noah Fiveash,99153,983,267,5,T99,0,0,0,0,0,0,0,17,36,19,-4.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Titus Davie,115713,1014,267,5,T99,0,0,0,0,0,0,0,17,39,16,2.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Zach Arlinghaus,65266,1021,267,5,T99,0,0,0,0,0,0,0,18,35,19,-2.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Bennett Doemland,123741,996,268,6,T106,0,0,0,0,0,0,0,19,36,17,4.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Lucas Wright,129632,999,268,6,T106,0,0,0,0,0,0,0,21,31,20,2.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Matias Kalaoja,80858,1002,268,6,T106,0,0,0,0,0,0,0,16,41,15,2.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Nathan Queen,68286,1020,268,6,T106,0,0,0,0,0,0,0,17,36,19,-4.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Thomas Earhart,54106,1020,268,6,T106,0,0,0,0,0,0,0,18,34,20,-4.0,2.0,5,72
pwc,97344,2026,2026-08-26,2026-08-30,2026 PDGA Professional Disc Golf World Championships presented by 1st Phorm,MPO,Major,Alexander Krause,100061,1016,269,7,T111,0,0,0,0,0,0,0,22,29,21,2.0,2.0,5,72
