site_event_id,event_id,Year,event_start_date,event_end_date,event_name,division,Tier,Player,PDGA,player_rating,tournament_total_strokes,Total,Place,Wins,Top 3s,Top 10s,Top 20s,Aces,Albatrosses,Eagles,Birdies,Pars,Bogeys+,TotalPoints,MajorMultiplierUsed,Rounds,HolesCounted
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Jayden Torres,108560,993,192,-3,T79,0,0,0,0,0,0,0,19,20,15,4.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Reese Petersen,213243,1001,192,-3,T79,0,0,0,0,0,0,0,16,28,10,6.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Hayden Frederiksen,205985,1008,193,-2,T81,0,0,0,0,0,0,1,15,26,12,8.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Ian Fredrickson,77821,999,193,-2,T81,0,0,0,0,0,0,0,14,28,12,2.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Matt Bell,48950,1021,193,-2,T81,0,0,0,0,0,0,0,19,24,11,8.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Trevon Crowe,67172,1002,193,-2,T81,0,0,0,0,0,0,0,15,28,11,4.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Parker Austin,165881,1009,194,-1,85,0,0,0,0,0,0,0,20,19,15,5.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Colby Schefers,174519,977,195,0,86,0,0,0,0,0,0,0,17,24,13,4.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Jimmy Martinez,75178,996,196,1,T87,0,0,0,0,0,0,0,12,32,10,2.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Ryan Jewell,180216,1014,196,1,T87,0,0,0,0,0,0,0,14,28,12,2.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Bennett Doemland,123741,1003,197,2,T89,0,0,0,0,0,0,0,14,26,14,0.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Matthew Alexander,138103,1007,197,2,T89,0,0,0,0,0,0,0,17,22,15,2.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Nate Corder,44800,987,197,2,T89,0,0,0,0,1,0,1,8,36,9,14.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Alex Berg,65488,982,199,4,T92,0,0,0,0,0,0,0,15,25,14,1.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Jacob Courtis,56511,1005,199,4,T92,0,0,0,0,0,0,0,14,25,15,-1.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Jarod O'Brien,92426,1017,201,6,T94,0,0,0,0,0,0,0,14,26,14,0.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Marshall Blanks,56886,991,201,6,T94,0,0,0,0,0,0,0,11,29,14,-3.0,1.0,4,54
oaa,96408,2026,2026-05-07,2026-05-10,DGPT+ Barbasol Open at Austin presented by Hampton Inn/Home2 Suites Austin East,MPO,Disc Golf Pro Tour,Noah Baker,86443,1014,201,6,T94,0,0,0,0,0,0,0,15,21,18,-3.0,1.0,4,54
