site_event_id,event_id,Year,event_start_date,event_end_date,event_name,division,Tier,Player,PDGA,player_rating,tournament_total_strokes,Total,Place,Wins,Top 3s,Top 10s,Top 20s,Aces,Albatrosses,Eagles,Birdies,Pars,Bogeys+,TotalPoints,MajorMultiplierUsed,Rounds,HolesCounted
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Jake Monn,98722,1030,271,9,T70,0,0,0,0,0,0,0,18,32,22,-4.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Nikko Locastro,11534,1011,272,10,T72,0,0,0,0,0,0,0,13,40,19,-6.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Robert Burridge,96512,1024,272,10,T72,0,0,0,0,0,0,0,13,40,19,-6.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Joey Temali,100818,995,273,11,74,0,0,0,0,0,0,0,21,26,25,-4.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,James Collier,132972,994,274,12,T75,0,0,0,0,0,0,0,23,24,25,-2.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Kevin Jones,41760,1012,274,12,T75,0,0,0,0,0,0,0,14,36,22,-8.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Zack Wysocki,61722,999,274,12,T75,0,0,0,0,0,0,0,19,33,20,-1.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Austin Turner,54049,1030,275,13,T78,0,0,0,0,0,0,0,17,32,23,-6.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Chandler Kramer,139228,1025,275,13,T78,0,0,0,0,0,0,0,15,37,20,-5.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Harry Chace,131546,1026,275,13,T78,0,0,0,0,0,0,0,25,23,24,1.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Henry Schlabach,188651,995,275,13,T78,0,0,0,0,0,0,0,18,28,26,-8.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Nicholas Gill,33838,1013,276,14,82,0,0,0,0,0,0,0,16,34,22,-6.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Jarod O'Brien,92426,1006,277,15,T83,0,0,0,0,0,0,0,15,36,21,-6.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Ryan Mulder,111887,1010,277,15,T83,0,0,0,0,0,0,0,14,41,17,-3.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Calvin Lonnquist,145206,1017,278,16,T85,0,0,0,0,0,0,0,14,34,24,-10.0,1.0,4,72
lso,96414,2026,2026-07-30,2026-08-02,DGPT+ Ledgestone Open,MPO,Disc Golf Pro Tour,Cam Rico,28560,1010,278,16,T85,0,0,0,0,0,0,0,14,36,22,-8.0,1.0,4,72
